t,x,y,z,heading,modo,drive_izq,drive_der,vx,yaw_rate,GF_1,GF_2,LC4_left,LC4_right,LPLC2_left,LPLC2_right,DNa01_left,DNa01_right,DNa02_left,DNa02_right,P9_left,P9_right,MDN_1,aDN1_left
23.5764,-2.009,-19.878,-0.106,-2.3451,walking,0.214,0.236,0.225,-0.018,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,60.0,0.0,0.0
23.6097,-2.053,-19.878,0.027,-2.3624,walking,0.237,0.262,0.25,-0.02,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.643,-2.203,-19.832,-0.002,-2.458,walking,0.237,0.262,0.25,-0.02,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.6763,-2.172,-20.005,0.112,-2.3595,walking,0.237,0.262,0.25,-0.02,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.7096,-2.329,-19.789,-0.097,-2.5217,walking,0.237,0.262,0.25,-0.02,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,80.0,0.0,0.0
23.7429,-2.334,-19.87,-0.095,-2.487,walking,0.25,0.25,0.25,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.7762,-2.38,-19.802,0.09,-2.5087,walking,0.25,0.25,0.25,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.8095,-2.529,-19.711,0.102,-2.6334,walking,0.25,0.25,0.25,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.8428,-2.548,-19.959,0.166,-2.5316,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.8761,-2.707,-19.631,-0.066,-2.6807,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.9094,-2.593,-19.822,-0.076,-2.5388,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.9427,-2.72,-19.824,0.118,-2.6614,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
23.976,-2.927,-19.789,0.054,-2.5498,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.0093,-2.83,-20.004,0.178,-2.5555,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.0426,-3.01,-19.644,-0.035,-2.7286,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.0759,-2.79,-19.868,-0.015,-2.4403,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.1092,-2.963,-19.989,0.072,-2.5956,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.1425,-3.604,-19.61,0.042,3.0821,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.1758,-3.698,-20.008,0.143,3.0637,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.2091,-3.695,-19.643,-0.043,2.8522,walking,0.275,0.225,0.25,0.04,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.2424,-3.733,-19.953,-0.024,3.0395,walking,0.275,0.225,0.25,0.04,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.2757,-3.976,-19.712,-0.044,2.6995,walking,0.275,0.225,0.25,0.04,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,60.0,80.0,0.0,0.0
24.309,-3.98,-19.777,0.116,2.7161,walking,0.287,0.212,0.25,0.06,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,60.0,80.0,0.0,0.0
24.3423,-4.001,-19.926,-0.114,2.853,walking,0.3,0.2,0.25,0.08,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,80.0,0.0,0.0
24.3756,-3.856,-20.022,0.094,2.8774,walking,0.3,0.2,0.25,0.08,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,80.0,0.0,0.0
24.4089,-3.896,-19.965,-0.103,2.8437,walking,0.3,0.2,0.25,0.08,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,80.0,0.0,0.0
24.4422,-3.913,-19.733,0.019,2.4888,walking,0.3,0.2,0.25,0.08,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,80.0,0.0,0.0
24.4755,-2.825,-19.389,-0.116,1.7064,walking,0.33,0.22,0.275,0.088,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,100.0,0.0,0.0
24.5088,-2.803,-19.203,0.271,1.6202,walking,0.33,0.22,0.275,0.088,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,100.0,0.0,0.0
24.5421,-2.841,-19.569,0.287,1.6658,walking,0.33,0.22,0.275,0.088,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,100.0,0.0,0.0
24.5754,-2.899,-19.404,-0.126,1.7789,walking,0.33,0.22,0.275,0.088,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,60.0,100.0,0.0,0.0
24.6087,-2.85,-19.345,0.114,1.725,walking,0.36,0.24,0.3,0.096,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.642,-2.698,-19.29,-0.021,1.7447,walking,0.36,0.24,0.3,0.096,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.6753,-2.786,-19.178,0.174,1.782,walking,0.36,0.24,0.3,0.096,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.7086,-2.534,-19.216,-0.087,1.6739,walking,0.36,0.24,0.3,0.096,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.7419,-2.606,-19.171,-0.082,1.7479,escape,0.375,1.5,0.937,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.7752,-2.652,-19.032,0.126,1.6538,escape,0.375,1.5,0.937,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.8085,-2.574,-18.911,0.002,1.6053,escape,1.5,0.463,0.981,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.8418,-2.691,-18.815,0.251,1.754,escape,1.5,0.463,0.981,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.8751,-2.691,-18.618,-0.012,1.5744,escape,1.5,0.463,0.981,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.9084,-2.545,-18.547,-0.135,1.5221,escape,1.5,-0.5,0.5,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.9417,-2.648,-18.452,-0.147,1.5326,escape,1.5,-0.5,0.5,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
24.975,-2.278,-18.687,0.128,1.2525,escape,1.5,-0.5,0.5,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.0083,-2.186,-18.428,-0.121,1.2325,escape,1.5,-0.25,0.625,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.0416,-2.023,-18.443,0.012,1.1521,escape,1.5,-0.25,0.625,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.0749,-1.833,-18.396,-0.107,1.1344,escape,1.5,-0.25,0.625,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.1082,-1.901,-18.246,-0.147,1.1707,escape,1.5,0.607,1.0,0.714,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.1415,-1.725,-18.406,0.084,1.0165,escape,1.5,0.607,1.0,0.714,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.1748,-1.589,-18.232,-0.015,1.1478,escape,1.5,0.607,1.0,0.714,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.2081,-1.486,-18.263,0.071,0.9493,escape,1.5,0.352,0.926,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.2414,-1.422,-18.031,-0.121,1.0701,escape,1.5,0.352,0.926,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.2747,-1.338,-18.059,-0.126,1.079,escape,1.5,0.352,0.926,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.308,-1.151,-18.186,-0.057,0.804,escape,1.2,1.4,1.0,-0.16,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,80.0,100.0,0.0,0.0
25.3413,-1.194,-18.03,0.017,0.9866,escape,1.2,1.4,1.0,-0.16,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.3746,-1.037,-17.991,0.064,0.7685,escape,1.2,1.4,1.0,-0.16,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.4079,-0.813,-17.836,-0.059,0.7368,escape,1.5,0.901,1.0,0.479,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.4412,-0.844,-17.707,-0.098,0.8505,escape,1.5,0.901,1.0,0.479,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.4745,-0.525,-17.909,-0.079,0.5657,escape,1.5,0.901,1.0,0.479,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.5078,-0.524,-17.748,0.025,0.6699,escape,0.325,1.5,0.913,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.5411,-0.372,-17.696,0.014,0.4912,escape,0.325,1.5,0.913,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.5744,-0.257,-17.603,-0.058,0.523,escape,0.325,1.5,0.913,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.6077,-0.308,-17.481,-0.107,0.6541,escape,-0.056,1.5,0.722,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.641,-0.208,-17.487,-0.138,0.5195,escape,-0.056,1.5,0.722,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.6743,-0.281,-17.354,0.058,0.6289,walking,0.42,0.28,0.35,0.112,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.7076,-0.077,-17.349,-0.134,0.4424,walking,0.42,0.28,0.35,0.112,60.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.7409,-0.083,-17.35,-0.12,0.4241,walking,0.42,0.28,0.35,0.112,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,100.0,0.0,0.0
25.7742,-0.029,-17.315,0.007,0.4595,walking,0.39,0.26,0.325,0.104,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,80.0,0.0,0.0
25.8075,0.101,-17.431,-0.003,0.333,walking,0.39,0.26,0.325,0.104,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,80.0,0.0,0.0
25.8408,0.144,-17.304,0.077,0.4128,walking,0.39,0.26,0.325,0.104,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,80.0,0.0,0.0
25.8741,0.219,-17.54,-0.107,0.2888,walking,0.39,0.26,0.325,0.104,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,80.0,0.0,0.0
25.9074,0.259,-17.533,-0.076,0.2883,walking,0.42,0.28,0.35,0.112,60.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,100.0,80.0,0.0,0.0
25.9407,0.344,-17.547,0.103,0.279,walking,0.438,0.262,0.35,0.14,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
25.974,0.457,-17.8,0.092,0.15,escape,1.5,0.372,0.936,0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.0073,0.611,-17.653,0.163,0.2271,escape,0.41,1.5,0.955,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.0406,0.72,-17.729,-0.095,0.0668,escape,0.41,1.5,0.955,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.0739,0.848,-17.849,-0.106,-0.0725,escape,0.41,1.5,0.955,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.1072,0.834,-17.566,-0.058,0.1804,escape,0.159,1.5,0.829,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.1405,0.938,-17.622,-0.046,0.0374,escape,0.159,1.5,0.829,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.1738,0.84,-17.377,0.128,0.3207,escape,0.159,1.5,0.829,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.2071,1.011,-17.376,-0.122,0.2665,escape,0.544,1.5,1.0,-0.765,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.2404,1.058,-17.323,-0.12,0.2448,escape,0.544,1.5,1.0,-0.765,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.2737,0.918,-17.029,-0.025,0.618,escape,0.544,1.5,1.0,-0.765,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.307,1.074,-17.078,-0.075,0.4645,escape,1.5,0.951,1.0,0.439,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.3403,0.952,-16.861,0.12,0.8365,escape,1.5,0.951,1.0,0.439,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.3736,1.086,-16.664,-0.039,0.7382,escape,1.5,0.951,1.0,0.439,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.4069,1.264,-16.783,-0.108,0.5535,escape,1.5,0.693,1.0,0.646,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.4402,1.198,-16.575,-0.129,0.6703,escape,1.5,0.693,1.0,0.646,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.4735,1.415,-16.768,-0.006,0.4052,escape,1.5,0.693,1.0,0.646,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.5068,1.492,-16.763,-0.015,0.4861,escape,1.298,1.302,1.0,-0.002,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.5401,1.661,-16.764,-0.034,0.366,escape,1.298,1.302,1.0,-0.002,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.5734,1.895,-17.002,-0.112,0.0632,escape,1.298,1.302,1.0,-0.002,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.6067,1.913,-16.756,-0.114,0.2419,escape,0.839,1.5,1.0,-0.529,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,100.0,80.0,0.0,0.0
26.64,2.041,-16.966,0.0,0.0524,escape,0.839,1.5,1.0,-0.529,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.6733,2.139,-16.832,0.044,0.2704,escape,0.839,1.5,1.0,-0.529,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.7066,2.444,-16.763,-0.076,0.2672,escape,0.7,1.5,1.0,-0.64,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.7399,2.469,-16.724,-0.089,0.3034,escape,0.7,1.5,1.0,-0.64,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.7732,2.414,-16.411,-0.107,0.5933,escape,0.7,1.5,1.0,-0.64,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.8065,2.548,-16.422,-0.035,0.5082,escape,1.5,0.147,0.823,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.8398,2.571,-16.301,0.007,0.7213,escape,1.5,0.147,0.823,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,80.0,0.0,0.0
26.8731,2.681,-16.181,-0.046,0.6605,escape,1.5,0.147,0.823,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
26.9064,2.783,-16.241,-0.122,0.6453,escape,1.5,0.199,0.849,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
26.9397,2.841,-16.138,-0.136,0.7648,escape,1.5,0.199,0.849,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
26.973,2.969,-16.372,0.073,0.536,escape,1.5,0.199,0.849,0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.0063,3.065,-16.201,-0.083,0.7092,escape,1.5,0.721,1.0,0.623,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.0396,3.24,-16.266,-0.028,0.614,escape,1.5,0.721,1.0,0.623,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.0729,3.424,-16.293,-0.117,0.4575,escape,1.5,0.721,1.0,0.623,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.1062,3.434,-16.166,-0.138,0.5568,escape,1.5,0.934,1.0,0.453,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.1395,3.556,-16.631,0.087,0.0486,escape,1.5,0.934,1.0,0.453,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.1728,3.782,-16.625,0.001,0.0723,escape,1.5,0.934,1.0,0.453,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.2061,3.913,-16.727,-0.028,-0.0677,escape,0.505,1.5,1.0,-0.796,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.2394,4.013,-17.008,-0.109,-0.3859,escape,0.505,1.5,1.0,-0.796,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.2727,4.129,-16.767,-0.11,-0.2005,escape,0.505,1.5,1.0,-0.796,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.306,4.179,-16.859,0.017,-0.3465,escape,-0.261,1.5,0.62,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.3393,4.251,-16.759,0.041,-0.0742,escape,-0.261,1.5,0.62,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.3726,4.401,-16.847,-0.118,-0.3028,escape,-0.261,1.5,0.62,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.4059,4.496,-16.932,-0.148,-0.3839,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.4392,4.589,-16.803,-0.033,-0.2428,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.4725,4.694,-16.857,-0.05,-0.4734,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.5058,4.885,-16.775,-0.012,-0.331,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.5391,5.015,-17.015,-0.119,-0.5903,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.5724,5.03,-17.117,-0.141,-0.7367,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.6057,5.2,-17.137,-0.004,-0.5981,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.639,5.281,-17.158,-0.088,-0.7926,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.6723,5.503,-17.173,-0.035,-0.6698,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.7056,5.606,-17.307,-0.109,-0.7376,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.7389,5.611,-17.291,-0.148,-0.802,escape,-0.5,1.5,0.5,-0.8,100.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.7722,5.783,-17.218,-0.028,-0.582,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.8055,5.871,-17.3,-0.107,-0.7521,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.8388,5.97,-17.261,-0.041,-0.6792,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.8721,6.105,-17.326,-0.114,-0.6114,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.9054,6.092,-17.337,-0.135,-0.6963,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,80.0,100.0,0.0,0.0
27.9387,6.259,-17.188,0.013,-0.4528,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,100.0,0.0,0.0
27.972,6.391,-17.383,-0.112,-0.6304,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.0053,6.445,-17.274,-0.054,-0.6559,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.0386,6.628,-17.344,-0.12,-0.5509,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.0719,6.64,-17.391,-0.129,-0.63,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.1052,6.833,-17.262,0.068,-0.4426,escape,-0.5,1.5,0.5,-0.8,80.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
28.1385,6.967,-17.437,-0.112,-0.6005,escape,-0.5,1.5,0.5,-0.8,80.0,60.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,60.0,80.0,0.0,0.0
